0.0372695401311,0.0343543216586,0.0530082322657,0.0549667030573,0.820401191711
0.100003831089,0.0797424688935,0.0622854270041,0.0693192481995,0.688648939133
0.175302714109,0.119292460382,0.0344759225845,0.217330336571,0.453598588705
0.209397226572,0.290903836489,0.127364769578,0.177087008953,0.195247173309
0.198272109032,0.180716082454,0.10563570261,0.272117763758,0.243258342147
0.183663979173,0.201485916972,0.212047800422,0.068738669157,0.334063649178
0.166689857841,0.135597676039,0.096771299839,0.41081815958,0.190123006701
0.57728433609,0.140883028507,0.0104754129425,0.113074168563,0.158282995224
0.18752707541,0.104799173772,0.178098261356,0.165986269712,0.363589167595
0.0130159100518,0.0931551009417,0.00671904906631,0.0931551009417,0.793954849243
0.00733183557168,0.017901416868,0.0989197716117,0.0787851288915,0.797061860561
0.251818716526,0.24229516089,0.155295953155,0.180629774928,0.169960394502
0.273198336363,0.125150322914,0.0363427475095,0.121343895793,0.443964630365
0.0630439817905,0.059755936265,0.0206597968936,0.0471170470119,0.809423208237
0.0116846291348,0.0240589044988,0.0259945914149,0.0302523225546,0.908009529114
0.25246745348,0.212139904499,0.0562472566962,0.242788165808,0.236357212067
